FigFam	description	X196.non.day.7	X200.non.day.7	X188.non.day.7	X190.non.day.7	X191.non.day.7	X197.non.day.7	X187.carb.day.7	X189.carb.day.7	X192.carb.day.7	X194.carb.day.7	X195.carb.day.7	X198.carb.day.7	Pvalues	Qvalues	fold_change	
FIG00668446_FIG00668447:_hypothetical_protein_	FIG00668446	FIG00668447:_hypothetical_protein_	0	16.6	3.8	4.8	6.9	0	0	0	0.9	0	0	10.1	0.347483155	0.776293471	-2.918181818
"FIG01318784_transcriptional_regulator,_CarD_family_"	FIG01318784	"transcriptional_regulator,_CarD_family_"	11.4	27	3.8	8	16.7	19.5	0	0	0.9	0	0	33.2	0.347524528	0.776293471	-2.53372434
FIG00937010_FIG00405120:_hypothetical_protein_	FIG00937010	FIG00405120:_hypothetical_protein_	518	163.7	282.7	121.4	240.6	597.4	1493.2	125.7	375	125.6	514.1	445.5	0.347640117	0.776373685	1.600530201
"FIG00001086_Potassium_voltage-gated_channel_subfamily_KQT;_possible_potassium_channel,_VIC_family_"	FIG00001086	"Potassium_voltage-gated_channel_subfamily_KQT;_possible_potassium_channel,_VIC_family_"	791.3	49.9	71.6	36.8	37.4	519.4	311.5	93.7	66.2	145.9	189.8	66.5	0.347891726	0.776757562	-1.724358974
"FIG00006554_Pyrophosphate--fructose_6-phosphate_1-phosphotransferase,_alpha_subunit_(EC_2.7.1.90)_"	FIG00006554	"Pyrophosphate--fructose_6-phosphate_1-phosphotransferase,_alpha_subunit_(EC_2.7.1.90)_"	39.9	232.2	271.2	599	269.3	52	326.1	8.3	205.2	0	47.4	211	0.348155976	0.776853943	-1.834085213
FIG00087842_FIG087842:_Hypothetical_protein_	FIG00087842	FIG087842:_Hypothetical_protein_	17.1	16.6	15.1	1.6	17.7	188.3	28.9	11.3	28	42.4	15.8	4.3	0.348174078	0.776853943	-1.961744453
FIG00508058_Phage_tail_protein_	FIG00508058	Phage_tail_protein_	5.7	16.6	3.8	0	3	0	7.2	0	75.5	0	0	0	0.348135604	0.776853943	2.841924399
FIG00696180_FIG00696183:_hypothetical_protein_	FIG00696180	FIG00696183:_hypothetical_protein_	0	0	0	0	5.9	0	0	0	20.5	0	0	0	0.349196711	0.777000559	3.474576271
FIG01304772_Glucuronide_transporter_UidB_	FIG01304772	Glucuronide_transporter_UidB_	461.1	337.8	945.7	62.4	683.2	1922	3428.5	351	1801.7	727.4	664.5	167.3	0.34889374	0.777000559	1.618330991
FIG01117806_FIG01117807:_hypothetical_protein_	FIG01117806	FIG01117807:_hypothetical_protein_	0	0	0	0	10.8	0	7.2	6.6	1.8	0	15.8	1.4	0.348854764	0.777000559	3.037037037
FIG00088533_Cobalt-precorrin-2_C20-methyltransferase_(EC_2.1.1.130)_	FIG00088533	Cobalt-precorrin-2_C20-methyltransferase_(EC_2.1.1.130)_	142.4	76.9	56.6	52.7	47	370.2	181	29.2	54.2	35.7	87	50.3	0.349110479	0.777000559	-1.705075446
FIG00938288_FIG00938290:_hypothetical_protein_	FIG00938288	FIG00938290:_hypothetical_protein_	39.9	16.5	7.6	12.8	7.9	45.5	72.5	23.6	62.5	3.4	23.7	63.6	0.348878004	0.777000559	1.914746544
"FIG00138542_Predicted_nucleoside_ABC_transporter,_substrate-binding_component_"	FIG00138542	"Predicted_nucleoside_ABC_transporter,_substrate-binding_component_"	74	31	11.3	3.2	21.6	19.5	94.2	33.1	83	22.1	47.4	18.7	0.34899326	0.777000559	1.858655044
"FIG00001462_Putative_membrane_protein,_clustering_with_ActP_"	FIG00001462	"Putative_membrane_protein,_clustering_with_ActP_"	45.5	20.7	33.9	4.8	29.5	19.5	43.5	1.9	14	6.8	7.9	1.4	0.348428754	0.777000559	-2.038410596
FIG00008835_Programmed_cell_death_antitoxin_MazE_	FIG00008835	Programmed_cell_death_antitoxin_MazE_	5.7	0	0	1.6	0	19.5	0	0	0	0	7.9	1.4	0.349094225	0.777000559	-2.88172043
"FIG01954692_Inner_membrane_protein_translocase_component_YidC,_short_form_OxaI-like_"	FIG01954692	"Inner_membrane_protein_translocase_component_YidC,_short_form_OxaI-like_"	0	4.1	7.5	3.2	2	0	21.7	17.1	1.8	0	0	5.8	0.348958461	0.777000559	2.761904762
FIG00527665_FIG00527671:_hypothetical_protein_	FIG00527665	FIG00527671:_hypothetical_protein_	28.5	4.1	3.8	4.8	5.9	6.5	50.7	18	15.8	3.4	7.9	17.4	0.348970594	0.777000559	2.111940299
FIG01391233_FIG00407081:_hypothetical_protein_	FIG01391233	FIG00407081:_hypothetical_protein_	68.3	45.6	278.8	20.8	127.8	149.3	500.2	149.8	442.2	39	23.7	42	0.348509104	0.777000559	1.733130611
FIG00003795_Broad-substrate_range_phospholipase_C_(EC_3.1.4.3)_	FIG00003795	Broad-substrate_range_phospholipase_C_(EC_3.1.4.3)_	0	0	0	183.7	35.4	13	0	0.9	43.9	1.7	364	131.6	0.349185628	0.777000559	2.335631193
FIG01020301_FIG01020303:_hypothetical_protein_	FIG01020301	FIG01020303:_hypothetical_protein_	0	2.1	45.2	0	24.6	52	101.5	37.9	104.6	23.8	0	2.8	0.349407281	0.777114173	2.18401937
FIG00001372_LppC_putative_lipoprotein_	FIG00001372	LppC_putative_lipoprotein_	5.7	6.2	0	1.6	10.8	0	0	0	11.2	5.1	39.5	10.1	0.349399011	0.777114173	2.711934156
FIG00529119_FIG00529129:_hypothetical_protein_	FIG00529119	FIG00529129:_hypothetical_protein_	0	2.1	0	3.2	0	13	0	0.9	1.8	3.4	0	0	0.349562485	0.777162572	-3
FIG00000473_D-tyrosyl-tRNA(Tyr)_deacylase_	FIG00000473	D-tyrosyl-tRNA(Tyr)_deacylase_	1628.3	1032.5	1507.1	461.6	1703.6	1526	2239.3	882.5	4675.9	1054.9	1859	977.8	0.349588562	0.777162572	1.487371328
FIG00676665_Metal-dependent_phosphohydrolase_	FIG00676665	Metal-dependent_phosphohydrolase_	34.2	0	3.8	6.4	10.8	168.8	65.2	2.8	15.9	8.5	0	8.6	0.349828799	0.777519243	-2.217821782
"FIG00034538_CRISPR-associated_protein,_Csm2_family_"	FIG00034538	"CRISPR-associated_protein,_Csm2_family_"	28.5	10.4	52.7	6.4	19.7	71.5	50.6	2.8	23.3	1.7	7.9	7.2	0.349922141	0.777549341	-2.023529412
FIG01032289_FIG01032290:_hypothetical_protein_	FIG01032289	FIG01032290:_hypothetical_protein_	0	0	0	0	0	6.5	0	0.9	0	1.7	15.8	0	0.350163258	0.777907716	2.830769231
FIG00517000_FIG00517001:_hypothetical_protein_	FIG00517000	FIG00517001:_hypothetical_protein_	0	2.1	0	1.6	0	0	0	0	0.9	1.7	0	8.7	0.350457308	0.778028797	3.054054054
"FIG01313400_glycosyl_transferase,_family_28_"	FIG01313400	"glycosyl_transferase,_family_28_"	0	0	0	0	0	13	0	0	0	0	0	4.3	0.350399503	0.778028797	-3.023255814
FIG01306520_Proline_2-methylase_for_pyrrolysine_biosynthesis_	FIG01306520	Proline_2-methylase_for_pyrrolysine_biosynthesis_	45.6	10.4	67.9	70.3	38.4	51.9	94.2	0.9	21.5	1.7	15.8	11.6	0.350360347	0.778028797	-1.952642416
FIG00896522_FIG00896523:_hypothetical_protein_	FIG00896522	FIG00896523:_hypothetical_protein_	17.1	22.8	11.3	3.2	90.4	123.4	384.1	22.6	60.6	8.5	23.7	11.5	0.350701548	0.778216399	1.905294556
FIG01306897_Uncharacterized_protein_MJ0790_	FIG01306897	Uncharacterized_protein_MJ0790_	0	0	0	3.2	0	0	0	0.9	4.7	0	0	2.9	0.350697264	0.778216399	2.65625
FIG01425569_Conserved_membrane_protein_YtaF_	FIG01425569	Conserved_membrane_protein_YtaF_	34.2	2.1	0	0	1	26	0	0	0	0	39.6	124.3	0.351854882	0.778984382	2.589257504
FIG00137389_Hydroxypyruvate_isomerase_(EC_5.3.1.22)_	FIG00137389	Hydroxypyruvate_isomerase_(EC_5.3.1.22)_	5.7	0	0	0	2.9	0	0	0	0.9	1.7	0	0	0.351587097	0.778984382	-3.307692308
FIG00148535_Hypothetical_protein_with_distant_similarity_to_Ribonuclease_E_inhibitor_RraA_(former_MenG)_	FIG00148535	Hypothetical_protein_with_distant_similarity_to_Ribonuclease_E_inhibitor_RraA_(former_MenG)_	0	0	0	1.6	0	0	0	0	0	3.4	0	2.9	0.351303073	0.778984382	3.9375
"FIG00026595_ABC_transporter_membrane-spanning_permease,_Pep_export,_Vex3_"	FIG00026595	"ABC_transporter_membrane-spanning_permease,_Pep_export,_Vex3_"	5.7	0	0	0	2.9	0	0	0	0.9	1.7	0	0	0.351587097	0.778984382	-3.307692308
FIG00001617_Protein-export_membrane_protein_SecD_(TC_3.A.5.1.1)_	FIG00001617	Protein-export_membrane_protein_SecD_(TC_3.A.5.1.1)_	518.1	78.8	165.9	55.9	122	201.3	224.5	28.2	175.4	54.3	102.7	105.6	0.351452489	0.778984382	-1.653395106
FIG01291632_FIG01291636:_hypothetical_protein_	FIG01291632	FIG01291636:_hypothetical_protein_	45.5	20.8	22.6	17.6	29.5	58.4	7.2	12.3	27	30.5	15.8	11.6	0.352007003	0.778984382	-1.862068966
FIG00668663_8-oxoguanine_DNA_glycosylase_	FIG00668663	8-oxoguanine_DNA_glycosylase_	0	0	0	0	3	6.5	0	0	1.9	0	0	1.4	0.351569186	0.778984382	-2.878787879
FIG01076779_FIG01076780:_hypothetical_protein_	FIG01076779	FIG01076780:_hypothetical_protein_	0	0	0	0	2	0	0	1.9	3.7	0	0	0	0.351836356	0.778984382	2.8
FIG00671443_putative_primase/helicase_	FIG00671443	putative_primase/helicase_	0	0	0	0	2	0	0	2.8	2.8	0	0	0	0.351315273	0.778984382	2.8
FIG00646915_FIG00646916:_hypothetical_protein_	FIG00646915	FIG00646916:_hypothetical_protein_	85.5	35.3	52.7	16	244.6	97.4	507.4	71	157.6	132.3	47.4	11.5	0.351873314	0.778984382	1.744496707
FIG01497856_small_membrane_protein_	FIG01497856	small_membrane_protein_	45.5	0	11.3	17.6	5.9	84.4	275.4	6.6	2.8	1.7	55.4	5.8	0.351992819	0.778984382	2.111111111
FIG00645147_FIG00645149:_hypothetical_protein_	FIG00645147	FIG00645149:_hypothetical_protein_	0	0	3.8	0	2	0	0	0	1.8	0	0	0	0.351841003	0.778984382	-3.222222222
"FIG00932717_protease,_putative_"	FIG00932717	"protease,_putative_"	0	6.2	3.8	0	1	13	0	6.6	0	0	0	1.4	0.352100969	0.7790154	-3
FIG00513028_FIG00513031:_hypothetical_protein_	FIG00513028	FIG00513031:_hypothetical_protein_	5.7	6.2	7.6	9.6	3	39	21.7	1.9	3.7	0	0	1.4	0.352331967	0.779349512	-2.477351916
FIG00001147_Flagellar_protein_FliJ_	FIG00001147	Flagellar_protein_FliJ_	0	4.2	26.4	16	8.9	39	43.4	8.3	67.1	25.4	7.9	39	0.352447533	0.779376711	2.022222222
FIG00937866_FIG00937868:_hypothetical_protein_	FIG00937866	FIG00937868:_hypothetical_protein_	17.1	0	0	1.6	2.9	26	29	2.8	32.7	1.7	31.6	11.6	0.352504238	0.779376711	2.298319328
"FIG00936845_Integrase,_site-specific_recombinase_"	FIG00936845	"Integrase,_site-specific_recombinase_"	9597.3	3156.3	17238.9	4087.5	15819	23640.1	47303.2	4799.5	33749	6361	11512	6618	0.352624885	0.779438109	1.500463019
"FIG00956515_Membrane_protease_subunits,_stomatin/prohibitin_homologs_"	FIG00956515	"Membrane_protease_subunits,_stomatin/prohibitin_homologs_"	51.2	66.4	105.5	22.4	105.1	194.8	275.5	91.9	304.2	67.8	118.7	47.7	0.352691995	0.779438109	1.660799413
FIG01289196_FIG01289198:_hypothetical_protein_	FIG01289196	FIG01289198:_hypothetical_protein_	5.7	4.1	0	8	6.9	13	7.2	0	60.6	1.7	15.8	4.3	0.352868554	0.77953163	2.376657825
FIG01089612_rRNA_small_subunit_7-methylguanosine_(m7G)_methyltransferase_GidB_	FIG01089612	rRNA_small_subunit_7-methylguanosine_(m7G)_methyltransferase_GidB_	113.9	26.9	26.4	4.8	45.4	84.5	238.9	32	128.8	23.8	63.2	44.6	0.352974322	0.77953163	1.759854256
"FIG00003979_Putative_sugar_ABC_transport_system,_ATP-binding_protein_YtfR_(EC_3.6.3.17)_"	FIG00003979	"Putative_sugar_ABC_transport_system,_ATP-binding_protein_YtfR_(EC_3.6.3.17)_"	51.2	39.4	37.7	8	14.7	52	21.7	2.8	10.2	27.2	7.9	36.2	0.352896249	0.77953163	-1.91509434
FIG01735908_CDP-Glycerol:Poly(glycerophosphate)_glycerophosphotransferase_family_protein_	FIG01735908	CDP-Glycerol:Poly(glycerophosphate)_glycerophosphotransferase_family_protein_	22.8	0	41.4	3.2	30.5	26	21.7	4.7	24.3	1.7	0	0	0.353095856	0.779623328	-2.364503817
"FIG01663373_Histidine_kinase,_HAMP_region:chemotaxis_sensory_transducer_"	FIG01663373	"Histidine_kinase,_HAMP_region:chemotaxis_sensory_transducer_"	5.7	4.1	18.9	0	7.9	0	0	1.9	8.4	3.4	0	0	0.353240331	0.779765626	-2.671532847
FIG00003821_Flagellar_protein_FlgP_	FIG00003821	Flagellar_protein_FlgP_	5.7	2.1	0	0	0	6.5	14.5	0	28	0	0	0	0.353584705	0.780338081	2.972027972
FIG00142223_Energy_conserving_hydrogenase_Eha_transmembrane_protein_E_	FIG00142223	Energy_conserving_hydrogenase_Eha_transmembrane_protein_E_	0	0	0	3.2	0	0	0	0.9	0	6.8	0	1.4	0.35365983	0.780338081	2.84375
FIG01376039_FIG00899379:_hypothetical_protein_	FIG01376039	FIG00899379:_hypothetical_protein_	11.4	76.7	90.4	27.2	169.1	77.9	260.9	93.8	73.7	108.5	142.4	78.1	0.35534337	0.780491825	1.673072675
FIG00469409_FIG00469410:_hypothetical_protein_	FIG00469409	FIG00469410:_hypothetical_protein_	17.1	8.3	11.3	4.8	37.3	19.5	7.2	0.9	4.7	6.8	23.7	0	0.355468885	0.780491825	-2.270207852
FIG01203085_putative_type_II_restriction_enzyme_methylase_subunit_	FIG01203085	putative_type_II_restriction_enzyme_methylase_subunit_	216.4	114.3	41.5	22.4	181.1	552.1	586.7	42.2	640.9	152.7	150.2	310.9	0.355105484	0.780491825	1.670154283
FIG01544490_RLX_protein_	FIG01544490	RLX_protein_	5.7	0	0	0	0	0	0	0.9	0.9	0	0	0	0.355972359	0.780491825	-3.166666667
FIG00742187_FIG00742188:_hypothetical_protein_	FIG00742187	FIG00742188:_hypothetical_protein_	0	0	0	0	0	6.5	0	0.9	0	0	0	1.4	0.355940079	0.780491825	-2.826086957
FIG00645057_FIG01031812:_hypothetical_protein_	FIG00645057	FIG01031812:_hypothetical_protein_	5.7	2.1	0	1.6	11.8	26	0	0	15.9	0	0	1.4	0.355768213	0.780491825	-2.728323699
FIG00896341_FIG00896342:_hypothetical_protein_	FIG00896341	FIG00896342:_hypothetical_protein_	0	0	0	0	0	6.5	0	0.9	0.9	0	0	0	0.35594527	0.780491825	-3.611111111
FIG01227909_Chloramphenicol-sensitive_protein_rarD_	FIG01227909	Chloramphenicol-sensitive_protein_rarD_	0	6.2	0	0	2	0	0	6.6	3.7	3.4	7.9	1.4	0.355339417	0.780491825	2.804878049
FIG00670374_FIG00670375:_hypothetical_protein_	FIG00670374	FIG00670375:_hypothetical_protein_	0	12.4	3.8	0	7.9	0	7.2	10.4	13.1	23.7	7.9	0	0.354490382	0.780491825	2.585062241
FIG00939257_FIG00939260:_hypothetical_protein_	FIG00939257	FIG00939260:_hypothetical_protein_	56.9	122.4	79.2	8	91.4	175.3	297.1	81.6	311.7	113.6	71.2	26.1	0.354026293	0.780491825	1.69036009
FIG00003037_ChlI_component_of_cobalt_chelatase_involved_in_B12_biosynthesis_	FIG00003037	ChlI_component_of_cobalt_chelatase_involved_in_B12_biosynthesis_	0	0	0	0	0	6.5	0	0.9	0	0	0	1.4	0.355940079	0.780491825	-2.826086957
FIG01262685_Fructose-bisphosphate_aldolase_class_I_(EC_4.1.2.13)_	FIG01262685	Fructose-bisphosphate_aldolase_class_I_(EC_4.1.2.13)_	74	0	11.4	9.6	15.8	84.5	43.4	7.5	0.9	3.4	23.7	14.5	0.355109945	0.780491825	-2.091006424
FIG01041851_Uncharacterized_protein_AF0741_(similar_to_YjbQ)_	FIG01041851	Uncharacterized_protein_AF0741_(similar_to_YjbQ)_	5.7	0	0	0	0	0	0	0.9	0	0	0	1.4	0.355967155	0.780491825	-2.47826087
FIG01814011_Amino_acid_transport_system_permease_protein_	FIG01814011	Amino_acid_transport_system_permease_protein_	11.4	0	0	17.6	2.9	26	0	0.9	0	0	15.8	4.3	0.35442849	0.780491825	-2.757142857
"FIG00138308_Predicted_L-lactate_dehydrogenase,_hypothetical_protein_subunit_YkgG_"	FIG00138308	"Predicted_L-lactate_dehydrogenase,_hypothetical_protein_subunit_YkgG_"	74.1	20.8	49	19.2	89.5	78	21.7	35	42	59.4	0	20.2	0.355888053	0.780491825	-1.854178351
FIG00937593_FIG00937594:_hypothetical_protein_	FIG00937593	FIG00937594:_hypothetical_protein_	79.8	16.6	162	70.3	75.7	311.8	601.5	57.5	291	76.4	86.9	95.3	0.354865263	0.780491825	1.687517453
FIG00525204_Sugar_diacid_utilization_regulator-like_	FIG00525204	Sugar_diacid_utilization_regulator-like_	0	0	0	0	2	0	0	0.9	0	5.1	0	0	0.35382316	0.780491825	3
FIG01418946_Kinase_similar_to_eukaryotic-like_N-acetylglucosamine_kinase_	FIG01418946	Kinase_similar_to_eukaryotic-like_N-acetylglucosamine_kinase_	34.2	6.2	3.8	30.4	11.8	19.5	14.5	3.8	2.8	3.4	23.7	1.4	0.354529305	0.780491825	-2.135080645
FIG00437700_possible_phosphoesterase_	FIG00437700	possible_phosphoesterase_	11.4	0	3.8	6.4	2	19.5	7.2	0	0.9	1.7	0	5.8	0.353893716	0.780491825	-2.762820513
FIG00058905_Adenosylcobinamide_amidohydrolase_(EC_3.5.1.90)_	FIG00058905	Adenosylcobinamide_amidohydrolase_(EC_3.5.1.90)_	11.4	22.8	18.9	11.2	14.8	246.8	65	6.6	49.3	32.3	7.9	8.6	0.355676702	0.780491825	-1.920447849
FIG00958037_Conserved_putative_membrane_protein_	FIG00958037	Conserved_putative_membrane_protein_	17.1	0	0	27.1	0	6.5	14.5	0	0	0	0	2.9	0.355113866	0.780491825	-2.913793103
FIG01579989_DNA_mismatch_repair_protein_	FIG01579989	DNA_mismatch_repair_protein_	0	0	0	6.4	0	13	0	0	0	0	0	5.8	0.355867707	0.780491825	-3.344827586
"FIG01236178_RarD_protein,_DMT_superfamily_transporter_"	FIG01236178	"RarD_protein,_DMT_superfamily_transporter_"	5.7	0	0	0	0	0	0	0	0.9	0	0	1.4	0.355972108	0.780491825	-2.47826087
FIG01303745_Cell_division_protein_FtsW_/_Stage_V_sporulation_protein_E_	FIG01303745	Cell_division_protein_FtsW_/_Stage_V_sporulation_protein_E_	0	4.1	0	1.6	3	19.5	0	4.7	1.8	3.4	0	0	0.354404165	0.780491825	-2.848484848
FIG01296637_LSU_ribosomal_protein_L36e_	FIG01296637	LSU_ribosomal_protein_L36e_	0	0	0	3.2	5.9	0	29	0	0	0	0	0	0.355621824	0.780491825	3.186813187
FIG01787218_FIG00532852:_hypothetical_protein_	FIG01787218	FIG00532852:_hypothetical_protein_	0	0	0	0	0	6.5	0	0.9	0	0	0	1.4	0.355940079	0.780491825	-2.826086957
FIG01356500_YD_repeat_	FIG01356500	YD_repeat_	11.4	4.2	18.9	16	10.8	84.4	130.4	14.2	104.5	1.7	23.7	8.7	0.355046091	0.780491825	1.943719973
"FIG01288647_sugar-binding_transcriptional_regulator,_LacI_family_"	FIG01288647	"sugar-binding_transcriptional_regulator,_LacI_family_"	0	27	0	0	3.9	0	72.5	6.6	0	0	7.9	0	0.354232335	0.780491825	2.815533981
FIG00054888_CoB--CoM_heterodisulfide_reductase_subunit_D_(EC_1.8.98.1)_	FIG00054888	CoB--CoM_heterodisulfide_reductase_subunit_D_(EC_1.8.98.1)_	506.7	128.3	184.8	127.9	221.1	584.5	1623.8	114.3	364	147.7	427.1	154.4	0.356379602	0.780899066	1.614840586
FIG00141316_6-pyruvoyl-tetrahydropterin_synthase_related_protein_	FIG00141316	6-pyruvoyl-tetrahydropterin_synthase_related_protein_	5.7	2.1	18.8	1.6	2.9	13	14.5	13.3	67.1	10.2	0	0	0.356398527	0.780899066	2.383219955
"FIG00632402_Fumarate_reductase,_flavoprotein_subunit_precursor_(EC_1.3.99.1)_"	FIG00632402	"Fumarate_reductase,_flavoprotein_subunit_precursor_(EC_1.3.99.1)_"	11.4	4.1	3.8	0	9.8	6.5	7.2	0.9	1.9	3.4	0	0	0.356277072	0.780899066	-2.656716418
FIG01910466_poly-gamma-glutamate_biosynthesis_(capsule_formation)_	FIG01910466	poly-gamma-glutamate_biosynthesis_(capsule_formation)_	39.9	8.3	22.6	1.6	38.3	84.4	123.2	33.1	118.5	33.9	15.8	33.2	0.356647797	0.781093947	1.83341876
FIG00516346_Molybdopterin-guanine_dinucleotide_biosynthesis_protein_A_	FIG00516346	Molybdopterin-guanine_dinucleotide_biosynthesis_protein_A_	0	4.2	3.8	0	18.7	0	21.7	4.7	6.5	10.2	23.7	1.4	0.356571336	0.781093947	2.554307116
FIG00000508_Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine_O-acyltransferase_(EC_2.3.1.129)_	FIG00000508	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine_O-acyltransferase_(EC_2.3.1.129)_	3751.7	1171.5	3089.2	599.2	2315.5	3967.2	3565.6	842.8	2451.1	1599.4	941.4	580.8	0.356812657	0.7812794	-1.492250353
FIG00645084_FIG00645085:_hypothetical_protein_	FIG00645084	FIG00645085:_hypothetical_protein_	17.1	0	0	0	12.8	19.5	0	0.9	7.5	1.7	0	7.2	0.356917139	0.781332593	-2.855491329
FIG00000467_Biotin_synthase_(EC_2.8.1.6)_	FIG00000467	Biotin_synthase_(EC_2.8.1.6)_	153.8	344.3	165.9	43.2	335	389.7	463.6	551.3	577.7	530.8	63.2	103.9	0.357256843	0.781549475	1.599622879
FIG00076844_SSU_ribosomal_protein_S18e_(S13p)_	FIG00076844	SSU_ribosomal_protein_S18e_(S13p)_	131	47.7	109.3	110.3	60	58.4	57.9	16	62.4	69.6	63.3	38.9	0.357255517	0.781549475	-1.677052905
FIG01406095_FIG00409088:_hypothetical_protein_	FIG01406095	FIG00409088:_hypothetical_protein_	96.8	14.5	0	0	18.7	0	7.2	6.6	20.5	1.7	7.9	11.6	0.357253151	0.781549475	-2.342342342
FIG00513339_FIG00513340:_hypothetical_protein_	FIG00513339	FIG00513340:_hypothetical_protein_	0	0	7.5	0	22.6	0	0	0	1.9	0	7.9	0	0.357586495	0.78173936	-3.071428571
FIG00010267_diglucosyldiacylglycerol_synthase_(LTA_membrane_anchor_synthesis)_	FIG00010267	diglucosyldiacylglycerol_synthase_(LTA_membrane_anchor_synthesis)_	17.1	6.2	3.8	0	20.6	39	0	0	19.6	0	0	14.5	0.35748048	0.78173936	-2.542521994
FIG01332748_MarR-family_transcriptional_regulator_	FIG01332748	MarR-family_transcriptional_regulator_	22.8	0	3.8	0	4.9	19.5	101.4	0.9	3.7	5.1	7.9	2.8	0.357604491	0.78173936	2.388235294
FIG00645492_Spore_protease_GPR_related_protein_	FIG00645492	Spore_protease_GPR_related_protein_	683.1	153.4	26.4	40	36.4	383.1	260.8	38.7	61.6	49.2	300.7	50.6	0.357664561	0.78173936	-1.736344538
FIG01353072_FIG00408501:_hypothetical_protein_	FIG01353072	FIG00408501:_hypothetical_protein_	62.6	24.9	101.7	4.8	158.2	77.9	174	18.9	446	27.1	79.1	20.3	0.358075476	0.781762586	1.779586143
FIG00975245_Dehydrogenases_with_different_specificities_(related_to_short-chain_alcohol_dehydrogenases)_	FIG00975245	Dehydrogenases_with_different_specificities_(related_to_short-chain_alcohol_dehydrogenases)_	0	0	0	0	3.9	0	7.2	0.9	3.7	0	0	0	0.358731126	0.781762586	3.025641026
FIG01336128_FIG00412396:_hypothetical_protein_	FIG01336128	FIG00412396:_hypothetical_protein_	0	0	7.6	38.4	2	26	0	3.7	9.3	6.8	0	8.6	0.359510545	0.781762586	-2.605633803
FIG00042188_Dihydroflavonol-4-reductase_(EC_1.1.1.219)_	FIG00042188	Dihydroflavonol-4-reductase_(EC_1.1.1.219)_	113.9	33.1	71.8	8	56.1	155.8	159.2	38.5	193.8	215.4	63.2	70.6	0.359509021	0.781762586	1.688397538
FIG00001450_Hydroxymethylglutaryl-CoA_reductase_(EC_1.1.1.34)_	FIG00001450	Hydroxymethylglutaryl-CoA_reductase_(EC_1.1.1.34)_	34.2	39.4	30.1	59.2	21.7	26	116	18	47.6	45.8	39.6	96.8	0.357936035	0.781762586	1.727445394
FIG01683024_FIG01220318:_hypothetical_protein_	FIG01683024	FIG01220318:_hypothetical_protein_	11.4	2.1	0	1.6	0	6.5	7.2	0	0	0	0	0	0.35865018	0.781762586	-3
FIG01245937_type_II_restriction_endonuclease_	FIG01245937	type_II_restriction_endonuclease_	22.8	0	7.5	1.6	105.1	0	0	5.7	4.6	1.7	23.7	21.7	0.359181607	0.781762586	-2.386759582
FIG01747270_FIG00892439:_hypothetical_protein_	FIG01747270	FIG00892439:_hypothetical_protein_	0	2.1	3.8	30.4	1	0	0	2.7	19.6	64.4	0	7.2	0.358531562	0.781762586	2.517426273
FIG00939651_FIG00939652:_hypothetical_protein_	FIG00939651	FIG00939652:_hypothetical_protein_	22.8	0	30.1	0	3.9	0	0	0	0	0	0	154.8	0.358316545	0.781762586	2.725352113
FIG01691566_protein_of_unknown_function_DUF1113_	FIG01691566	protein_of_unknown_function_DUF1113_	28.5	12.4	7.6	12.8	77.7	58.5	43.4	1.9	11.2	1.7	15.8	26	0.357879219	0.781762586	-1.975
"FIG01304461_Putative_sugar_ABC_transport_system,_permease_protein_YtfT_"	FIG01304461	"Putative_sugar_ABC_transport_system,_permease_protein_YtfT_"	22.8	2.1	0	4.8	10.8	52	159.4	0	4.6	3.4	23.7	14.5	0.359208924	0.781762586	2.222702703
"FIG00000585_Ribonucleotide_reductase_of_class_Ia_(aerobic),_beta_subunit_(EC_1.17.4.1)_"	FIG00000585	"Ribonucleotide_reductase_of_class_Ia_(aerobic),_beta_subunit_(EC_1.17.4.1)_"	102.5	31.1	41.4	86.3	142.6	116.9	57.9	3.7	48.6	734.2	63.3	20.2	0.359520528	0.781762586	1.781682028
"FIG00450905_ABC-type_transport_system_involved_in_resistance_to_organic_solvents,_permease_component_"	FIG00450905	"ABC-type_transport_system_involved_in_resistance_to_organic_solvents,_permease_component_"	341.7	83	166	196.5	180.9	1032.4	427.3	78.4	301.3	105.2	150.2	182.1	0.359361201	0.781762586	-1.607472881
FIG00974640_Alginate_regulatory_protein_AlgP_	FIG00974640	Alginate_regulatory_protein_AlgP_	28.5	6.2	67.7	0	53	0	159.5	34	38.3	62.7	15.8	4.3	0.357859175	0.781762586	2.024453024
FIG00939761_FIG00939762:_hypothetical_protein_	FIG00939761	FIG00939762:_hypothetical_protein_	153.8	479.2	715.9	33.6	425.5	363.6	862.6	611	918.9	613.8	229.3	179.2	0.359216467	0.781762586	1.57248112
FIG00070169_(S)-2-hydroxy-acid_oxidase_(EC_1.1.3.15)_	FIG00070169	(S)-2-hydroxy-acid_oxidase_(EC_1.1.3.15)_	45.6	27	37.7	24	39.4	58.5	14.5	1.9	23.3	3.4	71.2	8.7	0.358695666	0.781762586	-1.887804878
FIG00516312_FIG00516314:_hypothetical_protein_	FIG00516312	FIG00516314:_hypothetical_protein_	0	0	0	4.8	2.9	0	7.2	14.2	2.8	0	0	0	0.358670704	0.781762586	3.142857143
